Orthogroup	Arabidopsis_lyrata_NCBI	Noccaea_praecox
OG0010979	XP_002868562.2	Np005G320240
OG0010980	XP_020874876.1, XP_020884406.1	Np006G320750
OG0010981	XP_020882912.1	Np006G320810
OG0010982	XP_020882692.1	Np006G320830
OG0010983	XP_002880305.1	Np006G321240
OG0010984	XP_002882118.2	Np006G321400
OG0010985	XP_020885513.1	Np005G306190
OG0010986	XP_020883922.1	Np006G321760
OG0010987	XP_002880261.2	Np006G322430
OG0010988	XP_020882838.1	Np006G323200
OG0010989	XP_020883898.1	Np006G323870
OG0010990	XP_020884706.1	Np006G324010
OG0010991	XP_002882023.1	Np006G324020
OG0010992	XP_020885615.1	Np006G324590
OG0010993	XP_002880152.1	Np006G324870
OG0010994	XP_020884829.1	Np006G325420
OG0010995	XP_002880127.1	Np006G325430
OG0010996	XP_002880124.1	Np006G325550
OG0010997	XP_002880111.1	Np006G325730
OG0010998	XP_002878272.1	Np001G064690
OG0010999	XP_002888666.1	Np002G089080, Np002G089160
OG0011000	XP_020885409.1	Np006G327820
OG0011001	XP_002881875.1	Np006G327930
OG0011002	XP_002879997.1	Np006G328240
OG0011003	XP_020884269.1	Np006G328750
OG0011004	XP_020884029.1	Np006G329580
OG0011005	XP_002881795.1	Np006G329680
OG0011006	XP_002879948.1	Np006G329810
OG0011007	XP_020884178.1	Np006G329820
OG0011008	XP_020885525.1	Np006G329970
OG0011009	XP_020884162.1	Np006G330000
OG0011010	XP_020878915.1, XP_020871318.1	Np003G125150
OG0011011	XP_020877106.1	Np003G125200
OG0011013	XP_002870908.1	Np003G125260
OG0011014	XP_020876631.1	Np003G125270
OG0011015	XP_002873003.1	Np003G125310
OG0011016	XP_020876351.1	Np003G185200
OG0011018	XP_002870977.1	Np003G126750
OG0011019	XP_002873063.1	Np003G126840
OG0011020	XP_002873064.1	Np003G126880
OG0011021	XP_020879558.1	Np003G127050
OG0011022	XP_002873086.1	Np003G127510
OG0011023	XP_002877454.2, XP_002871031.1	Np004G199540
OG0011024	XP_020878879.1	Np003G128450
OG0011026	XP_002874305.1	Np001G013830
OG0011028	XP_002866779.1	Np001G000090
OG0011029	XP_002874005.1	Np003G148860
OG0011030	XP_020879050.1	Np003G149040
OG0011031	XP_020877548.1	Np003G149270
OG0011032	XP_002871968.2	Np003G149530
OG0011033	XP_020878556.1	Np003G149890
OG0011034	XP_020877823.1	Np003G149950, Np008G427060, Np008G427050
OG0011035	XP_002872004.1	Np003G150570
OG0011036	XP_020877230.1	Np003G150610
OG0011038	XP_002866385.1	Np003G151630
OG0011039	XP_020871538.1	Np003G151760
OG0011040	XP_020889184.1	Np003G151830
OG0011041	XP_020868192.1	Np003G153170
OG0011042	XP_020881164.1	Np003G153010
OG0011044	XP_020889449.1	Np001G005650
OG0011045	XP_020880340.1, XP_020871140.1	Np001G005280
OG0011046	XP_020871287.1	Np001G004860
OG0011047	XP_020871284.1	Np001G004850
OG0011048	XP_020883582.1, XP_020871562.1	Np001G004790
OG0011049	XP_020885850.1	Np001G004240
OG0011050	XP_020879768.1	Np001G052090
OG0011051	XP_002866743.2	Np002G079880, Np001G001100
OG0011052	XP_020889922.1	Np001G001090
OG0011053	XP_020890776.1	Np001G000750
OG0011054	XP_020883882.1	Np001G000350
OG0011055	XP_020871742.1	Np001G000200
OG0011056	XP_020881287.1	Np001G000010
OG0011057	XP_002872941.1	Np003G189190
OG0011058	XP_020878064.1	Np003G189200
OG0011059	XP_020878723.1	Np003G189430
OG0011060	XP_002872959.1	Np003G189570
OG0011061	XP_020876837.1	Np003G188250
OG0011063	XP_002872885.1	Np003G187810
OG0011064	XP_002874971.1	Np003G187800
OG0011065	XP_002874970.2	Np003G187750
OG0011066	XP_020876672.1	Np003G187690
OG0011067	XP_002874964.1	Np003G187660
OG0011068	XP_020876303.1	Np003G187440
OG0011069	XP_020877253.1	Np003G187570
OG0011070	XP_002874945.1	Np003G187190
OG0011071	XP_020876316.1	Np003G186920
OG0011072	XP_002872837.1	Np003G186660
OG0011073	XP_020878258.1	Np003G186610
OG0011074	XP_020879270.1	Np003G186480
OG0011075	XP_020878327.1	Np003G185980
OG0011076	XP_020878646.1	Np003G186040
OG0011077	XP_002872780.1	Np003G185270
OG0011078	XP_020889093.1	Np001G040690
OG0011079	XP_020884256.1, XP_002862860.1	Np006G357630
OG0011080	XP_020873045.1	Np006G348810
OG0011081	XP_002881245.2	Np006G357350
OG0011082	XP_002881254.1	Np006G357540
OG0011083	XP_002879425.1	Np006G357550
OG0011084	XP_020873522.1, XP_002879365.2	Np006G356090
OG0011085	XP_020884176.1	Np006G348170, Np006G354750
OG0011086	XP_002881145.1	Np006G348860, Np006G354130
OG0011087	XP_002879266.1	Np006G353420, Np006G347280
OG0011088	XP_002879234.1	Np006G350950, Np006G365980
OG0011089	XP_002879218.1	Np006G350160, Np008G428170
OG0011090	XP_020887023.1, XP_002879214.1	Np006G342410
OG0011091	XP_020885602.1	Np006G360000
OG0011092	XP_002879168.1	Np006G359570
OG0011093	XP_020884173.1	Np006G359100
OG0011094	XP_002880939.1	Np006G359020
OG0011095	XP_002879115.1	Np006G369710, Np006G370430
OG0011096	XP_020882519.1, XP_020885676.1	Np006G358010
OG0011097	XP_002880853.1	Np006G361580
OG0011098	XP_002880901.1	Np006G361030
OG0011100	XP_002880845.1	Np006G334900
OG0011101	XP_002863889.1	Np001G017810
OG0011102	XP_020876646.1	Np006G362320
OG0011103	XP_020867833.1	Np004G209320
OG0011104	XP_002880703.1	Np006G363390
OG0011105	XP_020873255.1	Np005G278610
OG0011106	XP_020886962.1	Np007G424660
OG0011107	XP_020886092.1	Np007G424770
OG0011109	XP_020874431.1, XP_020885346.1	Np006G352370
OG0011110	XP_002884244.1	Np005G311730
OG0011111	XP_002879928.1	Np006G330190
OG0011112	XP_002881770.1	Np006G330230
OG0011113	XP_002867541.1	Np005G278770
OG0011114	XP_002867544.1	Np005G278840
OG0011115	XP_020873709.1	Np005G278850
OG0011117	XP_020888064.1	Np007G423150
OG0011118	XP_020889329.1	Np007G423080
OG0011119	XP_020888489.1	Np007G422820
OG0011120	XP_002871895.1	Np003G147600
OG0011121	XP_002882305.1	Np007G421600
OG0011122	XP_002882351.1	Np007G420550
OG0011123	XP_020887059.1	Np007G419370
OG0011124	XP_020886541.1, XP_020888680.1	Np007G419460
OG0011126	XP_020871341.1	Np007G418820
OG0011127	XP_020887891.1	Np007G412410, Np007G417990
OG0011128	XP_020887654.1	Np007G417640
OG0011129	XP_020885890.1	Np007G417550
OG0011130	XP_002885795.1	Np007G389080
OG0011131	XP_002884578.1	Np007G417140
OG0011132	XP_020889058.1	Np001G017590
OG0011133	XP_020888170.1	Np007G414700
OG0011134	XP_020887908.1	Np007G414450
OG0011135	XP_020886941.1	Np007G413980
OG0011136	XP_002884706.1	Np007G413960
OG0011137	XP_002879873.1	Np006G331510
OG0011138	XP_020883692.1	Np006G332590
OG0011139	XP_020884001.1	Np006G333210
OG0011140	XP_020884556.1	Np006G334520
OG0011141	XP_002879764.1	Np006G334880
OG0011142	XP_020866454.1, XP_020883719.1	Np006G339710
OG0011143	XP_002879598.1	Np006G339460
OG0011144	XP_020883891.1	Np006G338060
OG0011145	XP_020883376.1	Np006G337540
OG0011146	XP_020885578.1	Np006G337210
OG0011147	XP_002879690.2	Np006G336900
OG0011148	XP_002879707.1	Np006G336740
OG0011149	XP_020884804.1	Np006G336440
OG0011150	XP_002881574.1, XP_020883346.1	Np006G335780
OG0011151	XP_002879750.1	Np006G335310
OG0011152	XP_002881602.1	Np006G335320
OG0011153	XP_020867474.1	Np004G240310
OG0011155	XP_020870339.1	Np004G240170
OG0011156	XP_002892905.1	Np004G239890
OG0011158	XP_002892939.1	Np004G238950
OG0011159	XP_002892962.2	Np004G238330
OG0011160	XP_002890244.1	Np004G238300
OG0011161	XP_020866823.1	Np004G238040
OG0011162	XP_020869137.1	Np004G235900
OG0011163	XP_020867749.1	Np004G235710
OG0011164	XP_020870469.1	Np004G235390
OG0011165	XP_020866917.1, XP_002893107.1	Np004G235140
OG0011166	XP_002890438.1	Np004G234090
OG0011167	XP_020870614.1	Np004G233310
OG0011168	XP_002890541.1	Np004G231270
OG0011169	XP_002890593.1	Np004G229810
OG0011170	XP_020867325.1	Np004G228730
OG0011171	XP_020868161.1	Np004G227950
OG0011172	XP_020868748.1	Np004G226930
OG0011173	XP_002893399.1	Np004G225860
OG0011174	XP_020886586.1	Np007G408560
OG0011175	XP_002893424.1	Np004G209160
OG0011176	XP_002890692.1	Np004G209230
OG0011177	XP_020870039.1	Np004G209410
OG0011178	XP_020870299.1	Np004G209490
OG0011179	XP_002890702.1	Np004G209640
OG0011180	XP_020876880.1, XP_002893455.1	Np004G209930
OG0011181	XP_002893465.1	Np004G210010
OG0011182	XP_020890350.1	Np002G091980
OG0011183	XP_020866659.1	Np004G259210
OG0011184	XP_020870878.1	Np004G210310
OG0011185	XP_020874631.1	Np004G217280
OG0011186	XP_002869687.1	Np005G281130
OG0011187	XP_020873493.1	Np005G280400
OG0011191	XP_002878725.1	Np006G366340
OG0011192	XP_002880524.2	Np006G366730
OG0011193	XP_020885400.1	Np006G366770
OG0011194	XP_002878640.1, XP_002886010.1	Np006G368100
OG0011195	XP_020885785.1	Np006G369330
OG0011196	XP_020882745.1	Np006G370330
OG0011197	XP_020884184.1	Np006G370040
OG0011198	XP_002878536.1	Np006G371040
OG0011199	XP_020869026.1	Np004G242380
OG0011200	XP_020867071.1	Np004G242480
OG0011201	XP_002890040.1	Np004G242660
OG0011202	XP_002890028.1	Np004G242940
OG0011203	XP_002892767.1	Np004G243160
OG0011205	XP_020870525.1	Np004G244640
OG0011206	XP_020869346.1	Np004G245220
OG0011207	XP_020869852.1	Np004G246030
OG0011208	XP_002892657.1	Np004G246310, Np004G246290
OG0011209	XP_020870712.1	Np004G246840
OG0011210	XP_020868541.1	Np004G247720
OG0011211	XP_002889814.1, XP_002892708.2	Np004G248220
OG0011212	XP_020867793.1	Np004G248530
OG0011213	XP_020870478.1	Np004G248850
OG0011214	XP_020867301.1	Np004G250150
OG0011215	XP_002870137.1	Np005G298770, Np002G102140
OG0011216	XP_020870849.1	Np004G250370
OG0011217	XP_002892467.1	Np004G250580
OG0011218	XP_002894076.1	Np004G200240
OG0011219	XP_002889680.1	Np004G251260
OG0011220	XP_002889642.1	Np004G252210
OG0011222	XP_002889623.1	Np004G252750
OG0011223	XP_002889600.1	Np004G253360
OG0011224	XP_020867849.1	Np004G253690, Np004G228270
OG0011226	XP_020870588.1	Np004G253750
OG0011227	XP_020869096.1	Np004G253790
OG0011228	XP_020866557.1	Np004G254340
OG0011230	XP_002892288.1	Np004G254520
OG0011231	XP_020867116.1	Np004G255500
OG0011232	XP_020868535.1	Np004G255690
OG0011233	XP_002892189.1	Np004G256390
OG0011234	XP_002892167.1	Np004G256890
OG0011235	XP_020869931.1	Np004G256800
OG0011236	XP_002892179.1	Np004G256620
OG0011237	XP_020870322.1	Np004G257050
OG0011238	XP_002889451.1	Np004G257120
OG0011239	XP_020868080.1	Np004G257180
OG0011240	XP_002889439.2	Np004G257220
OG0011241	XP_002892135.1	Np004G257490
OG0011242	XP_020870287.1	Np004G257680
OG0011243	XP_002892116.1	Np004G257770
OG0011244	XP_002889406.1	Np004G257860
OG0011245	XP_020870527.1	Np004G258640
OG0011246	XP_020868113.1	Np004G203180
OG0011247	XP_020875817.1	Np003G140850
OG0011248	XP_020876223.1	Np003G141190
OG0011249	XP_002873654.1	Np003G141060
OG0011251	XP_020878699.1	Np003G141620
OG0011252	XP_020876605.1	Np003G142210
OG0011253	XP_002873772.1	Np003G143450
OG0011254	XP_020878293.1	Np003G143560
OG0011255	XP_002871730.1	Np003G143810
OG0011256	XP_020876268.1	Np003G144720
OG0011257	XP_020876548.1	Np003G144680
OG0011258	XP_020877803.1	Np003G145210
OG0011259	XP_020891208.1	Np002G089610, Np002G089620
OG0011260	XP_020878953.1	Np003G145950
OG0011261	XP_020879257.1	Np003G146300, Np003G146060
OG0011262	XP_002871824.1	Np003G146430
OG0011263	XP_002871858.2	Np003G146950
OG0011264	XP_020878437.1	Np001G014020
OG0011265	XP_020879066.1	Np001G014300
OG0011267	XP_002872246.1	Np001G014460, Np006G367430
OG0011268	XP_020876974.1	Np001G014650, Np001G008890, Np006G343250
OG0011269	XP_020876867.1	Np001G015270
OG0011270	XP_002872327.1	Np001G015840
OG0011271	XP_002872333.1	Np001G016030, Np001G015910
OG0011272	XP_020885565.1	Np001G016210
OG0011273	XP_002863981.1	Np001G016410
OG0011274	XP_002863962.2	Np001G016710
OG0011275	XP_020866359.1	Np001G016580
OG0011276	XP_002863897.1	Np001G017640
OG0011277	XP_002873616.1	Np003G140330
OG0011278	XP_020879447.1	Np003G132620
OG0011279	XP_002871206.1	Np003G131560
OG0011280	XP_020876001.1	Np003G131150
OG0011281	XP_020876017.1	Np003G130590
OG0011282	XP_002871164.1	Np003G130510
OG0011283	XP_020875932.1	Np003G130470
OG0011284	XP_002871155.1	Np003G130400
OG0011285	XP_020888309.1	Np007G409220, Np003G125580, Np004G236380
OG0011286	XP_002871094.1	Np003G129030
OG0011288	XP_020877862.1	Np001G013190
OG0011289	XP_002874269.2	Np001G013220
OG0011290	XP_020876090.1	Np001G012850
OG0011291	XP_002874246.2	Np001G012590
OG0011292	XP_002874228.1	Np001G012140
OG0011293	XP_020878332.1	Np001G011990
OG0011294	XP_020877345.1	Np001G011420
OG0011295	XP_020876141.1	Np001G011220
OG0011297	XP_002874147.1	Np001G010950
OG0011298	XP_020866614.1	Np001G009590
OG0011299	XP_002866445.2	Np001G008910
OG0011300	XP_020871805.1	Np001G007010
OG0011301	XP_002862630.1, XP_002866293.1	Np003G153970
OG0011302	XP_020866375.1	Np003G154060
OG0011303	XP_020882236.1	Np003G154600
OG0011304	XP_002866259.2	Np003G154620
OG0011305	XP_002864558.1	Np003G154750
OG0011306	XP_020881522.1	Np001G052830
OG0011307	XP_020882221.1	Np001G052110
OG0011308	XP_002877754.2	Np001G052100
OG0011309	XP_002877752.1	Np004G202630, Np001G052070
OG0011310	XP_002877747.2	Np001G051900, Np001G051970
OG0011311	XP_020881880.1	Np001G051940, Np001G051870
OG0011312	XP_020881785.1	Np001G050970
OG0011313	XP_020879990.1	Np001G049900
OG0011314	XP_002875913.1	Np001G049180
OG0011315	XP_002877617.1	Np001G049160
OG0011316	XP_020880357.1	Np001G048160
OG0011317	XP_002890030.2	Np004G242920
OG0011318	XP_020869543.1, XP_002875776.1	Np001G045880
OG0011319	XP_020882529.1	Np001G045860
OG0011321	XP_020882054.1	Np001G044740
OG0011322	XP_020881451.1	Np001G044140
OG0011323	XP_002875584.1	Np001G043190
OG0011324	XP_020879654.1	Np004G190250
OG0011325	XP_020873878.1	Np005G318330
OG0011326	XP_020891732.1	Np002G089760
OG0011327	XP_020891773.1	Np002G089870
OG0011328	XP_002888635.1	Np002G090510
OG0011329	XP_002888673.2	Np002G088860
OG0011330	XP_002888676.1	Np002G088780
OG0011331	XP_002887246.1	Np002G086750
OG0011332	XP_020890537.1	Np002G086480
OG0011333	XP_020891258.1	Np002G083100
OG0011334	XP_020891129.1	Np002G085360
OG0011335	XP_002888786.1	Np002G085190
OG0011336	XP_002887310.1	Np002G085110
OG0011337	XP_002887327.1	Np002G084630
OG0011338	XP_020865996.1	Np002G084300
OG0011339	XP_002887377.1	Np002G083610
OG0011340	XP_002887381.1	Np002G083550
OG0011341	XP_020865882.1	Np002G083430
OG0011342	XP_002887411.1	Np002G083030
OG0011343	XP_002887731.1	Np002G073590
OG0011344	XP_002889179.2	Np002G073670
OG0011345	XP_002887709.1	Np002G074250
OG0011346	XP_002887681.1	Np002G075000
OG0011347	XP_020869337.1	Np004G234140
OG0011348	XP_002889078.1	Np002G076530
OG0011350	XP_002887607.2	Np002G077640
OG0011351	XP_020872505.1	Np005G274600
OG0011352	XP_002894022.2	Np004G201600
OG0011353	XP_002863819.1	Np006G361470
OG0011354	XP_020891135.1	Np002G078110
OG0011355	XP_002887574.1	Np002G078350
OG0011356	XP_020890792.1	Np002G078810
OG0011357	XP_002887542.2	Np002G079220
OG0011358	XP_020890836.1	Np002G079320
OG0011359	XP_002887517.1	Np002G080020, Np002G080730
OG0011360	XP_020889636.1	Np002G080680, Np002G080080
OG0011361	XP_020891088.1	Np002G082030
OG0011362	XP_020891465.1	Np002G071060
OG0011363	XP_020891463.1	Np002G071040
OG0011364	XP_002887830.1	Np002G070840
OG0011365	XP_002889309.1	Np002G070530
OG0011366	XP_002882797.1	Np007G408390
OG0011367	XP_002882799.1	Np007G408290
OG0011368	XP_002882806.2	Np007G408040
OG0011369	XP_002884950.1	Np007G407970
OG0011370	XP_020888501.1	Np007G419100
OG0011371	XP_020888432.1	Np007G407480
OG0011372	XP_020872509.1, XP_020888551.1	Np007G406800
OG0011373	XP_002882849.1	Np007G406600
OG0011374	XP_002884991.1	Np007G406280
OG0011375	XP_002885011.1	Np007G406070
OG0011376	XP_002882873.1	Np007G405880
OG0011377	XP_002885046.1	Np007G405490
OG0011378	XP_002894447.1	Np004G192810
OG0011379	XP_020888815.1	Np007G404930, Np006G323940
OG0011380	XP_020887453.1	Np007G404820
OG0011381	XP_002885068.1	Np004G207910, Np007G404660
OG0011382	XP_002885077.1	Np007G404440
OG0011383	XP_020886011.1	Np007G404240
OG0011384	XP_002882937.1	Np007G404010
OG0011385	XP_020891582.1, XP_002885089.1	Np007G403670
OG0011386	XP_020887317.1	Np007G390480
OG0011387	XP_020888624.1	Np007G390590
OG0011388	XP_002883000.1	Np007G390690
OG0011389	XP_020889183.1	Np007G390720
OG0011390	XP_020889081.1	Np007G392510
OG0011391	XP_002883083.1	Np007G392950
OG0011392	XP_002883097.1	Np007G393310
OG0011393	XP_020887520.1	Np007G394030
OG0011394	XP_002883140.1	Np007G394560
OG0011395	XP_020886258.1	Np007G394920
OG0011396	XP_020888402.1	Np007G395520
OG0011397	XP_020887707.1	Np007G395870
OG0011398	XP_020887148.1	Np007G396040
OG0011399	XP_020886191.1	Np007G396050, Np006G346150, Np006G346160
OG0011400	XP_002883176.2	Np007G396130
OG0011402	XP_002885358.1	Np007G398960
OG0011403	XP_002885372.1	Np007G400180
OG0011404	XP_020889339.1	Np011G435970
OG0011405	XP_002883266.1	Np007G380390
OG0011406	XP_020886951.1	Np007G381130
OG0011407	XP_002883319.1	Np007G382150
OG0011408	XP_020887137.1	Np007G382240, Np007G381800
OG0011409	XP_020886756.1	Np007G382600, Np002G096640
OG0011410	XP_002885486.1	Np007G382730
OG0011411	XP_020886729.1	Np007G383290
OG0011413	XP_002883399.1	Np007G384050, Np007G384060
OG0011414	XP_020889512.1	Np007G387700
OG0011415	XP_020887630.1	Np007G385900
OG0011416	XP_020887897.1	Np007G386770
OG0011417	XP_002885656.1	Np007G387270
OG0011418	XP_002883570.1	Np007G387640
OG0011419	XP_020888747.1, XP_020888688.1	Np007G387860
OG0011421	XP_002883661.1	Np007G388800
OG0011422	XP_020888901.1	Np010G434000
OG0011423	XP_002883742.1	Np002G108590, Np007G389850
OG0011424	XP_002885821.1	Np001G043250, Np007G389810
OG0011425	XP_020886548.1	Np007G389690
OG0011426	XP_020888718.1	Np007G389460
OG0011427	XP_020888053.1	Np007G389230
OG0011429	XP_020887800.1, XP_020889292.1	Np007G378130
OG0011431	XP_002886213.1	Np007G377550
OG0011432	XP_002884069.1	Np007G375700
OG0011433	XP_002884095.2	Np007G375070, Np001G021480
OG0011434	XP_002886173.1	Np007G374470
OG0011435	XP_002886165.1	Np007G374620
OG0011436	XP_002886254.1	Np007G374010
OG0011437	XP_002883994.1	Np007G373430
OG0011438	XP_002883987.1	Np007G373300
OG0011439	XP_002883969.1	Np007G372840
OG0011440	XP_002886005.1	Np007G372530
OG0011441	XP_020888877.1	Np007G372350
OG0011442	XP_002886282.1	Np007G372030
OG0011443	XP_002886308.1	Np007G371600
OG0011444	XP_002886305.1	Np003G144050
OG0011445	XP_002894476.1	Np004G192050
OG0011447	XP_002894443.1	Np004G192880, Np004G192980
OG0011448	XP_002891745.1	Np004G193170
OG0011449	XP_002891673.1	Np004G194960
OG0011450	XP_020866555.1	Np004G195060
OG0011451	XP_020867999.1, XP_020870270.1	Np004G195170
OG0011452	XP_002885367.1	Np007G399340, Np003G143080
OG0011453	XP_020881515.1	Np004G198150
OG0011454	XP_020870686.1	Np004G199270
OG0011455	XP_002894092.1	Np004G200040
OG0011456	XP_020874981.1	Np005G301010, Np005G301040
OG0011457	XP_002870180.1	Np005G301240
OG0011458	XP_002879512.1	Np006G341630
OG0011459	XP_002862435.2, XP_020885641.1	Np006G341640
OG0011460	XP_002879507.2, XP_002862643.1	Np006G341800
OG0011461	XP_020866109.1, XP_020887867.1, XP_020877205.1, XP_020882748.1	Np006G342040
OG0011462	XP_020880275.1	Np001G054060
OG0011463	XP_020880639.1	Np001G054150
OG0011464	XP_020868699.1	Np004G213130
OG0011465	XP_002877890.1	Np001G055090
OG0011466	XP_020881382.1	Np001G055110
OG0011467	XP_020881387.1	Np010G434870, Np001G055260
OG0011468	XP_020881161.1	Np001G055890
OG0011469	XP_020872772.1	Np005G276920
OG0011470	XP_020881464.1	Np001G056920
OG0011471	XP_020880886.1	Np001G057780
OG0011472	XP_002876273.1	Np001G058300
OG0011473	XP_020882549.1	Np001G058820
OG0011474	XP_020881974.1	Np001G059640
OG0011475	XP_020882246.1	Np001G059820
OG0011476	XP_002878117.1	Np001G061360
OG0011477	XP_020881229.1	Np001G061560
OG0011478	XP_020881678.1	Np001G061590
OG0011479	XP_020881486.1	Np001G062210, Np001G058260
OG0011480	XP_020881354.1	Np001G062890
OG0011481	XP_020880166.1	Np001G063010
OG0011483	XP_020881165.1	Np001G064730
OG0011484	XP_002876254.1	Np001G057530
OG0011485	XP_002876557.1	Np001G066210
OG0011486	XP_020881340.1	Np003G147190, Np001G066480
OG0011487	XP_020882045.1	Np001G066830
OG0011488	XP_020883212.1	Np006G323580
OG0011489	XP_020880810.1	Np001G067570
OG0011490	XP_020880808.1	Np001G067750
OG0011491	XP_002878410.1	Np001G067760
OG0011492	XP_020880830.1	Np001G067870
OG0011493	XP_020880824.1	Np001G068100
OG0011494	XP_002886995.1, XP_002878447.1	Np001G068560
OG0011495	XP_020872231.1, XP_020880111.1	Np001G068680
OG0011496	XP_020880949.1	Np001G068760, Np001G068790
OG0011497	XP_002878473.1	Np001G069120
OG0011498	XP_020881171.1	Np001G069450
OG0011499	XP_002876710.1	Np001G069580
OG0011501	XP_002878523.1	Np007G425520, Np004G190000
