Orthogroup	Arabidopsis_lyrata_NCBI	Cochlearia_excelsa
OG0009664	XP_002893671.1	g50571, g24905
OG0009665	XP_020869413.1	g32531
OG0009668	XP_020870481.1	g32548, g50618
OG0009669	XP_002893719.1	g32608
OG0009670	XP_002890985.1	g50634
OG0009671	XP_020868036.1	g17521, g50648
OG0009672	XP_002893729.2, XP_020866358.1	g32630
OG0009673	XP_020873547.1	g23928
OG0009674	XP_002893732.1	g32632
OG0009675	XP_002893733.1	g32633
OG0009676	XP_002891004.1	g50659
OG0009677	XP_020870566.1	g27786
OG0009678	XP_020874214.1	g47191
OG0009679	XP_020875364.1	g24306
OG0009680	XP_002870159.1	g2667, g24356
OG0009681	XP_002868142.1	g24363, g24372
OG0009682	XP_002891949.1	g41121
OG0009683	XP_002894674.1	g43998
OG0009684	XP_002894676.1	g44005
OG0009685	XP_020870466.1	g41092
OG0009686	XP_002888265.1, XP_002886720.1	g41076
OG0009687	XP_002888251.1	g41061
OG0009688	XP_020890290.1	g44096, g41047
OG0009689	XP_002888185.1	g44094
OG0009690	XP_020891611.1	g41187, g41202
OG0009691	XP_020890064.1	g40984
OG0009692	XP_020890059.1	g44149
OG0009693	XP_002888068.1	g40939
OG0009694	XP_020881657.1	g10817
OG0009695	XP_002875070.1	g10804
OG0009696	XP_020880999.1	g10802
OG0009697	XP_020881166.1	g18964
OG0009698	XP_020868588.1	g31568
OG0009699	XP_002875075.1	g10796
OG0009700	XP_020881066.1	g41113
OG0009701	XP_002890064.1	g31535
OG0009702	XP_020881075.1	g10727
OG0009703	XP_002876856.1	g1526
OG0009704	XP_002875227.2	g10655
OG0009705	XP_020880424.1	g10650
OG0009706	XP_020880293.1	g10648
OG0009707	XP_020882295.1	g1572
OG0009708	XP_020882201.1	g10620
OG0009709	XP_002876940.1	g10598
OG0009710	XP_020882059.1	g16640
OG0009711	XP_020880093.1	g1594
OG0009712	XP_020879765.1	g10549
OG0009713	XP_020879888.1	g10548
OG0009714	XP_020879751.1	g10489, g16560
OG0009715	XP_020882520.1	g10465
OG0009716	XP_002875479.1	g10391
OG0009717	XP_020867911.1	g10383
OG0009718	XP_020881316.1	g10381
OG0009719	XP_002877167.1	g10359
OG0009720	XP_002877216.1	g10339
OG0009721	XP_020882258.1	g10337
OG0009722	XP_002868749.1	g46726
OG0009723	XP_020891684.1	g41797
OG0009724	XP_020890237.1	g41798
OG0009725	XP_002886966.1, XP_002888518.1	g44976
OG0009726	XP_020891502.1	g45027
OG0009727	XP_002886996.1	g45039
OG0009729	XP_020865691.1	g45084
OG0009730	XP_002888405.1	g45086
OG0009731	XP_020890905.1	g42004
OG0009732	XP_002888302.1	g44898
OG0009733	XP_020890927.1	g45126
OG0009734	XP_020889580.1	g40741
OG0009735	XP_020890977.1	g40747
OG0009736	XP_002886343.1	g40763
OG0009737	XP_020891690.1	g40774
OG0009738	XP_002887922.1	g40815
OG0009739	XP_002886375.1	g40803
OG0009740	XP_020865587.1	g40793
OG0009741	XP_002886431.1	g40853
OG0009742	XP_002887988.1	g40867
OG0009743	XP_002892693.1	g31389
OG0009744	XP_020891444.1	g44214
OG0009745	XP_020884067.1	g38530
OG0009746	XP_002869646.1	g47562
OG0009747	XP_020873438.1	g47569
OG0009748	XP_002881763.1	g38156
OG0009749	XP_020883226.1	g38155
OG0009750	XP_020883151.1	g51960
OG0009751	XP_002879895.2	g51958
OG0009752	XP_020883149.1	g51956
OG0009753	XP_020883150.1	g51954
OG0009754	XP_002879695.1, XP_020885566.1	g51952
OG0009755	XP_020885563.1	g51951
OG0009756	XP_002884726.1, XP_002862960.2	g13029
OG0009757	XP_020885880.1	g13058, g12396
OG0009758	XP_002882654.1	g12383
OG0009759	XP_002887019.1	g13102, g7423
OG0009760	XP_002884829.1	g12339
OG0009762	XP_020888257.1	g13115, g7387
OG0009763	XP_002882754.1	g7346
OG0009764	XP_020888237.1	g7318
OG0009765	XP_020887873.1	g1502
OG0009767	XP_002864045.1	g41154
OG0009768	XP_020885293.1	g41155
OG0009769	XP_020889851.1	g1409
OG0009770	XP_002865788.1, XP_020874467.1	g28253
OG0009771	XP_020871172.1	g1351
OG0009772	XP_002865844.1	g28320
OG0009773	XP_002864099.1	g28321
OG0009774	XP_002865859.2	g41162
OG0009775	XP_020871186.1	g41164
OG0009776	XP_002871586.1	g29335
OG0009777	XP_020871832.1	g28351
OG0009778	XP_020890672.1	g1301, g28359
OG0009779	XP_020880607.1	g41208
OG0009780	XP_020885934.1, XP_020871701.1	g28364
OG0009781	XP_020866916.1	g880
OG0009782	XP_020872349.1, XP_020868578.1	g28374, g41225
OG0009783	XP_002865935.1	g41242
OG0009784	XP_020884884.1	g41246
OG0009785	XP_002865942.2	g41249
OG0009786	XP_020866435.1	g41281
OG0009787	XP_020871536.1	g41275, g913
OG0009788	XP_020880859.1	g911
OG0009789	XP_002865971.1	g41284
OG0009790	XP_002864249.1	g28430
OG0009791	XP_002866013.1	g28450
OG0009792	XP_020885260.1	g28442
OG0009793	XP_002864285.2	g933
OG0009794	XP_002864270.1	g28440
OG0009795	XP_002864323.1	g39428
OG0009796	XP_002864348.1	g39406
OG0009797	XP_002864352.1	g37054
OG0009798	XP_020883492.1	g992, g39386
OG0009799	XP_002864378.1	g39384, g39388
OG0009800	XP_020886950.1	g39366
OG0009801	XP_002864407.1	g39365
OG0009802	XP_020890087.1	g39361
OG0009803	XP_002864444.1	g1061
OG0009806	XP_020888728.1	g28564
OG0009807	XP_002864483.1	g28571
OG0009808	XP_020874557.1, XP_020888380.1	g1093
OG0009809	XP_002866212.1	g1112
OG0009810	XP_020885499.1	g28655
OG0009811	XP_020872003.1	g1134
OG0009812	XP_020871851.1	g1136
OG0009813	XP_002864545.1	g28679
OG0009814	XP_002866250.1	g28685
OG0009815	XP_020872024.1	g39282
OG0009816	XP_002878249.1	g2001
OG0009817	XP_002891303.1	g28143
OG0009818	XP_020878359.1	g5286
OG0009819	XP_002871549.1	g29380, g45615
OG0009820	XP_020878739.1	g5314
OG0009821	XP_002871521.1	g5315, g29400
OG0009822	XP_020875766.1	g5317
OG0009824	XP_020876262.1	g29406
OG0009825	XP_020877366.1	g29413
OG0009826	XP_002873542.1	g5333
OG0009827	XP_002871504.1	g5339
OG0009828	XP_020876531.1	g29437
OG0009829	XP_020877979.1	g5369
OG0009830	XP_020879521.1	g29464
OG0009832	XP_020876741.1	g5396, g45555
OG0009833	XP_002873478.1	g5398
OG0009834	XP_020876761.1	g29500
OG0009835	XP_002871408.1	g5424
OG0009836	XP_020878735.1	g29558
OG0009837	XP_020871116.1	g238
OG0009838	XP_002873393.1	g5467
OG0009839	XP_020879426.1	g29582
OG0009840	XP_002873358.1	g45500
OG0009842	XP_002871297.1	g5525
OG0009843	XP_002871283.1	g45485, g29614
OG0009844	XP_002873311.1	g29626
OG0009845	XP_020880468.1	g2733, g19505
OG0009846	XP_002870100.2	g47212
OG0009847	XP_002870084.1	g24234
OG0009849	XP_002870050.2	g24191
OG0009850	XP_002867990.1	g47273
OG0009851	XP_020875074.1	g17465
OG0009852	XP_020874531.1	g24154
OG0009853	XP_020874460.1	g24141
OG0009854	XP_020874283.1	g17429
OG0009855	XP_020874055.1, XP_020874051.1	g24085
OG0009856	XP_020874073.1	g24035
OG0009857	XP_002867860.1	g24032
OG0009858	XP_002867828.1	g47400
OG0009859	XP_020873814.1	g17317
OG0009860	XP_020873321.1	g23919
OG0009861	XP_002867733.1	g23917
OG0009862	XP_002869781.1	g23898
OG0009864	XP_020873691.1, XP_020873375.1	g23895
OG0009865	XP_002869738.2	g47487, g23850
OG0009866	XP_002893740.1	g50662
OG0009867	XP_020868500.1	g27804
OG0009868	XP_002891078.1	g32742, g50739
OG0009869	XP_002893820.1	g32766
OG0009870	XP_020867095.1	g50747
OG0009871	XP_020868640.1	g27852
OG0009872	XP_020867772.1	g32973
OG0009873	XP_002891267.1	g53740
OG0009874	XP_020870995.1	g54005
OG0009875	XP_020868340.1	g11667
OG0009876	XP_002894035.1	g36227
OG0009877	XP_020868781.1	g32320
OG0009878	XP_020868881.1	g32358
OG0009879	XP_020870497.1	g50504
OG0009880	XP_002890825.1	g32408
OG0009881	XP_020867534.1	g27688, g32410
OG0009882	XP_002890835.1	g27691
OG0009883	XP_002890844.1	g32429, g27693
OG0009884	XP_002893595.1	g32430
OG0009885	XP_002890861.1	g32451
OG0009886	XP_020870725.1	g27698
OG0009887	XP_020866090.1	g32457
OG0009888	XP_020866846.1	g27703
OG0009890	XP_002890910.1	g50567
OG0009891	XP_020875130.1	g23004
OG0009892	XP_020874461.1	g23000
OG0009893	XP_020875750.1	g22948
OG0009894	XP_002867019.1	g22933
OG0009895	XP_020872569.1	g22911
OG0009896	XP_020872568.1	g22909
OG0009897	XP_002866992.1	g22900
OG0009898	XP_002869016.1	g22892
OG0009899	XP_020872238.1	g22882
OG0009900	XP_002866975.1	g22879
OG0009901	XP_002878676.1	g36912
OG0009902	XP_002868994.1	g22844
OG0009903	XP_002880485.1	g50943
OG0009904	XP_020874624.1	g22829
OG0009905	XP_020874345.1	g47993
OG0009906	XP_020875639.1	g22809
OG0009907	XP_002866929.1	g22802
OG0009909	XP_002868951.1	g22791
OG0009910	XP_020875560.1	g18295, g52911
OG0009911	XP_002866901.1	g22764
OG0009912	XP_020875651.1	g22733
OG0009913	XP_002868923.1	g22724
OG0009914	XP_020875175.1	g22705
OG0009915	XP_002866829.1	g18312
OG0009916	XP_002866826.1	g18321
OG0009917	XP_020872820.1	g18384
OG0009918	XP_002870452.1	g47433, g46857
OG0009919	XP_002870404.1	g46929
OG0009920	XP_020874801.1	g46741
OG0009921	XP_002870781.1	g46702
OG0009922	XP_020872915.1	g46700
OG0009923	XP_020872920.1	g46690
OG0009924	XP_020883015.1	g51494
OG0009925	XP_020883693.1	g38006
OG0009926	XP_020890084.1	g40963
OG0009927	XP_002878376.1	g1867
OG0009928	XP_020884547.1	g51527
OG0009929	XP_020884545.1	g51526
OG0009930	XP_020884542.1	g51519, g37136
OG0009932	XP_020884324.1	g38000
OG0009934	XP_002872460.1	g40271
OG0009935	XP_002874573.1	g40262
OG0009936	XP_002864182.1	g38331
OG0009937	XP_020884731.1	g37089
OG0009938	XP_002879466.1	g51382
OG0009939	XP_002881291.2	g51370
OG0009940	XP_002879458.1	g51368
OG0009941	XP_002865489.1	g37026
OG0009942	XP_020888476.1, XP_002865507.1	g37015
OG0009943	XP_002865565.1	g37137
OG0009944	XP_020878564.1	g25839
OG0009946	XP_020876080.1, XP_020879231.1	g40295
OG0009947	XP_020879488.1	g40321
OG0009948	XP_020879539.1	g40327
OG0009949	XP_020876840.1	g40382
OG0009950	XP_020877701.1	g25675
OG0009951	XP_020877677.1	g40410
OG0009952	XP_002872684.1	g40430
OG0009953	XP_002874796.2	g40435, g16067, g25593
OG0009954	XP_002874806.1	g40445, g25585
OG0009955	XP_020878301.1	g40447
OG0009956	XP_020878721.1	g40448
OG0009957	XP_002874831.2	g40461
OG0009958	XP_002865366.1	g40492
OG0009959	XP_020877457.1	g40538
OG0009960	XP_002863496.1	g10997
OG0009961	XP_020882009.1	g10985
OG0009962	XP_020881997.1	g10984
OG0009963	XP_002863429.1	g40602
OG0009964	XP_002863402.2	g40627
OG0009965	XP_020888653.1	g40635
OG0009967	XP_020884496.1	g40672, g10908
OG0009968	XP_002880338.1, XP_002867172.1	g37770
OG0009969	XP_002863328.1	g10851, g40717
OG0009970	XP_002865109.1	g40719
OG0009971	XP_020871923.1	g40706, g10865
OG0009972	XP_020877042.1	g46940
OG0009973	XP_002883418.1	g6538
OG0009974	XP_002866973.1	g18267
OG0009975	XP_002863143.1	g24705
OG0009976	XP_020881263.1	g2304
OG0009977	XP_002870379.1	g47004
OG0009978	XP_020875020.1	g47009
OG0009979	XP_020874346.1	g47039
OG0009980	XP_020874731.1	g24522
OG0009981	XP_002870283.1	g47077
OG0009982	XP_020886042.1	g6665
OG0009983	XP_002870742.1	g43419, g43418
OG0009984	XP_020872997.1	g16872, g16873
OG0009985	XP_020872931.1	g16871
OG0009986	XP_002868670.2	g16850
OG0009987	XP_002868667.2	g4318
OG0009988	XP_002881625.1	g37301
OG0009989	XP_020875084.1	g16787
OG0009990	XP_020874451.1	g50169
OG0009991	XP_002870605.1	g16765
OG0009992	XP_002872462.1	g40274
OG0009993	XP_002882142.2	g37771
OG0009994	XP_002880316.1	g37745
OG0009995	XP_002880297.1	g50824
OG0009996	XP_020885514.1	g50822
OG0009997	XP_002882089.2	g37695
OG0009998	XP_002880262.1	g37688
OG0009999	XP_020885068.1	g50792
OG0010000	XP_002862557.2, XP_020885825.1	g37651
OG0010001	XP_020883020.1	g37650
OG0010002	XP_020885255.1	g52278
OG0010003	XP_020885584.1	g52254
OG0010004	XP_020882827.1	g37606
OG0010005	XP_002880168.1	g52224
OG0010006	XP_002882003.2	g52225
OG0010007	XP_020884581.1	g52208, g38239, g976
OG0010008	XP_002881989.1	g52198
OG0010009	XP_002884228.1, XP_020886813.1	g13838
OG0010010	XP_002881943.1	g52146
OG0010011	XP_002880066.1	g52130
OG0010012	XP_002881929.1	g52129
OG0010013	XP_002880059.1	g52126
OG0010015	XP_002880027.1	g52106
OG0010016	XP_002880022.1	g38203
OG0010017	XP_020885395.1	g52095
OG0010018	XP_020884148.1	g52093
OG0010019	XP_020884630.1	g52027
OG0010020	XP_002881822.1	g52031, g37435
OG0010021	XP_020880322.1	g18979
OG0010022	XP_020884032.1	g37411
OG0010023	XP_002881793.2	g38168
OG0010024	XP_002881781.1	g37394
OG0010025	XP_002881778.1	g51996
OG0010026	XP_020876148.1	g5798
OG0010027	XP_002870956.1	g5797
OG0010028	XP_002873050.2	g5790
OG0010029	XP_002870980.1	g45329
OG0010030	XP_020875852.1	g45337
OG0010031	XP_020879554.1	g5766
OG0010033	XP_002871026.1	g29836
OG0010034	XP_002873088.1	g5738
OG0010035	XP_020879105.1	g5734
OG0010036	XP_002873100.1	g5725
OG0010038	XP_020878263.1	g29811
OG0010039	XP_002873124.1	g45376
OG0010040	XP_002873944.1	g29110
OG0010041	XP_020878092.1	g657
OG0010042	XP_020878089.1	g29123
OG0010043	XP_020878989.1	g703
OG0010045	XP_020876652.1	g711
OG0010046	XP_020876167.1	g28946
OG0010047	XP_020878729.1	g28932
OG0010048	XP_002871942.1	g28931, g41402
OG0010049	XP_002871697.1	g5072, g29206
OG0010050	XP_002874011.1	g734
OG0010051	XP_002874019.1	g41386
OG0010052	XP_002871966.1	g748, g28906
OG0010054	XP_020875400.1	g16809
OG0010055	XP_002872009.1	g41353
OG0010056	XP_020871589.1	g28849
OG0010057	XP_002864693.1	g843, g28828
OG0010058	XP_002866382.1	g41327
OG0010059	XP_002866365.1, XP_002862956.1	g861
OG0010060	XP_020886208.1	g1276
OG0010061	XP_002890754.1	g27644
OG0010062	XP_002864598.1	g28710
OG0010063	XP_020891742.1	g312
OG0010064	XP_020871760.1	g9819
OG0010065	XP_020879484.1	g305
OG0010066	XP_020885690.1	g302
OG0010067	XP_020879548.1	g1028
OG0010068	XP_020890385.1	g260
OG0010069	XP_002864885.2	g9781
OG0010070	XP_002866607.1	g9774
OG0010071	XP_020887458.1	g236
OG0010072	XP_020881391.1	g200
OG0010073	XP_002866650.1	g178, g9725
OG0010074	XP_002864941.1	g176
OG0010075	XP_020880255.1	g9700
OG0010076	XP_020880237.1	g140, g9698
OG0010077	XP_002865019.1	g72
OG0010078	XP_002865032.1	g61
OG0010079	XP_002866723.1	g59
OG0010080	XP_020881949.1	g54
OG0010081	XP_002865040.2	g9661
OG0010082	XP_020883781.1	g41, g19652
OG0010083	XP_002875870.1	g26
OG0010084	XP_020880015.1	g19642
OG0010085	XP_002876084.1	g2476, g19313
OG0010087	XP_020878711.1	g25339
OG0010089	XP_002875021.1	g45271
OG0010090	XP_020867937.1	g31767
OG0010091	XP_002872898.1	g39482
OG0010092	XP_002872891.1	g25415, g25418, g45221
OG0010093	XP_020876304.1	g25433
OG0010094	XP_002872852.1	g39547
OG0010095	XP_020876320.1	g39549
OG0010096	XP_020877043.1	g45233
OG0010097	XP_002872830.1	g25471
OG0010098	XP_020877977.1	g25479
OG0010099	XP_020876435.1	g25501
OG0010100	XP_002872791.1	g39636
OG0010101	XP_002874874.2	g25511
OG0010102	XP_002874873.2	g39639
OG0010103	XP_020876463.1	g39643, g45192
OG0010104	XP_002874860.1	g39668
OG0010105	XP_020868383.1	g11102
OG0010106	XP_020882858.1	g51351
OG0010107	XP_002881275.1	g51342
OG0010109	XP_020882865.1	g51305, g35972
OG0010110	XP_020873889.1, XP_020885271.1	g51278
OG0010111	XP_020883314.1	g37915
OG0010112	XP_020882931.1	g39858
OG0010113	XP_020885065.1	g51233, g39873
OG0010114	XP_002881127.1	g39895
OG0010115	XP_002879262.1	g39916
OG0010116	XP_002879243.1	g39957
OG0010118	XP_002881024.1	g40013
OG0010119	XP_002879169.1	g39976
OG0010120	XP_002879096.1	g51077, g40034
OG0010121	XP_002880944.2	g40059
OG0010122	XP_002879112.2	g40063
OG0010123	XP_020883803.1	g40067
OG0010124	XP_020883785.1	g40084
OG0010125	XP_002879135.2	g40085
OG0010127	XP_020884552.1	g40116
OG0010128	XP_020884402.1	g40158
OG0010129	XP_002892248.1	g40178
OG0010130	XP_002880817.1	g40185
OG0010131	XP_020883372.1	g38288
OG0010132	XP_002869564.1	g23634
OG0010133	XP_002882161.1	g12721
OG0010134	XP_020887357.1	g7546
OG0010135	XP_002870894.1	g3249
OG0010136	XP_002881773.1	g37389
OG0010137	XP_002880411.2	g37387
OG0010138	XP_020873485.1	g23703
OG0010139	XP_020873324.1	g17131
OG0010140	XP_020888152.1	g12703
OG0010141	XP_020889327.1	g7856
OG0010142	XP_002884362.1	g12655
OG0010143	XP_002884363.1	g12653
OG0010144	XP_020888934.1	g7818
OG0010145	XP_020888937.1	g12781
OG0010146	XP_002884409.1	g7812
OG0010147	XP_020887022.1	g12620
OG0010148	XP_020889020.1	g7778, g7769
OG0010149	XP_020887593.1	g7762
OG0010150	XP_002884470.1	g12822
OG0010151	XP_020886152.1	g12533
OG0010152	XP_020886055.1	g12938
OG0010153	XP_020889006.1	g7630
OG0010154	XP_020886623.1, XP_020886625.1, XP_020888780.1	g7620
OG0010155	XP_020887473.1	g7615, g7324
OG0010156	XP_020887530.1	g12456
OG0010157	XP_002882549.1	g12982
OG0010158	XP_002882563.1	g12425
OG0010159	XP_020883397.1	g9874, g382
OG0010160	XP_020887095.1	g13000
OG0010161	XP_020885074.1	g51841
OG0010162	XP_020885108.1	g51820
OG0010163	XP_020885114.1	g51813, g37335
OG0010164	XP_020890256.1, XP_020883750.1	g51778
OG0010165	XP_002878006.1	g2252
OG0010166	XP_002879780.1	g51748
OG0010167	XP_020884661.1, XP_002881616.1	g37293
OG0010169	XP_002879620.1	g38045
OG0010170	XP_020885659.1	g51608
OG0010171	XP_002881491.1	g38062
OG0010172	XP_020883317.1	g37197
OG0010173	XP_020885179.1	g38069
OG0010174	XP_020882729.1	g51670, g51669
OG0010175	XP_002881568.1, XP_020883119.1	g51703
OG0010176	XP_020884796.1	g51693
OG0010178	XP_002892351.1	g26986
OG0010179	XP_020883843.1	g38103
OG0010180	XP_002892866.1	g49940
OG0010181	XP_002890105.1	g27305
OG0010182	XP_020867023.1	g31666
OG0010183	XP_002892956.1	g50007, g31715
OG0010184	XP_020867108.1	g50014
OG0010185	XP_002871919.1	g41411
OG0010186	XP_002892983.1	g31751
OG0010187	XP_020867615.1	g31798
OG0010189	XP_020869810.1	g31829
OG0010190	XP_020868102.1	g50086
OG0010191	XP_002890344.1	g31859
OG0010192	XP_002890359.1	g50112
OG0010193	XP_020866481.1	g31891
OG0010194	XP_020866483.1	g27447
OG0010195	XP_020869310.1	g31892
OG0010196	XP_002890369.1	g50116
OG0010197	XP_020869903.1	g50141
OG0010198	XP_020869598.1	g27468
OG0010199	XP_002890408.1	g27469
OG0010200	XP_020870744.1	g27474
OG0010201	XP_002890425.1	g31964
OG0010203	XP_020866889.1	g27492
OG0010204	XP_002887697.1	g14076
OG0010205	XP_002890525.1	g27526
OG0010206	XP_020867329.1	g27535
OG0010207	XP_020869421.1	g50264
OG0010209	XP_020866571.1	g50281
OG0010210	XP_002888785.1	g45860
OG0010211	XP_020867765.1	g50307
OG0010212	XP_020870208.1	g32128
OG0010213	XP_002890651.1	g50361, g32152
OG0010214	XP_020865847.1	g44772
OG0010215	XP_020868584.1	g32165
OG0010216	XP_002890677.1	g32188
OG0010217	XP_002890685.1	g32192
OG0010218	XP_020889723.1	g41569
OG0010219	XP_002893430.1	g32222, g50391
OG0010220	XP_020870570.1	g32244
OG0010222	XP_020866467.1	g27626
OG0010223	XP_002867654.2	g17203
OG0010224	XP_020873627.1	g23800
OG0010225	XP_020873684.1	g17182
OG0010226	XP_020873518.1	g23787
OG0010227	XP_020873741.1	g23786
OG0010228	XP_002867595.1	g17156
OG0010229	XP_020883371.1	g38333
OG0010230	XP_020885202.1	g38369
OG0010231	XP_002880588.1	g38371, g38375, g38379
OG0010232	XP_002878735.2	g50976
OG0010233	XP_002880550.1	g50973
OG0010234	XP_020881830.1	g4162, g39184, g40698, g36149, g43130, g47025, g32216, g46890, g52353
OG0010235	XP_002880525.1	g50960
OG0010236	XP_002880522.1	g5010, g38422
OG0010239	XP_002883959.1, XP_002880467.1	g50905
OG0010241	XP_002880361.1	g50854
OG0010242	XP_020867012.1	g31576, g49931
OG0010243	XP_020867283.1	g27288
OG0010244	XP_020867480.1	g49919
OG0010245	XP_002892806.1	g49905, g31528
OG0010246	XP_020867067.1	g31513
OG0010247	XP_002892780.1	g49900, g27251, g31485
OG0010248	XP_002890001.1	g31451
OG0010249	XP_020867538.1	g27221
OG0010250	XP_020869897.1	g31436
OG0010251	XP_002889928.1	g31377
OG0010252	XP_002889862.1	g27151
OG0010253	XP_020870619.1	g49768
OG0010254	XP_002889844.1	g31295
OG0010255	XP_020868981.1	g31284
OG0010256	XP_020870807.1	g49735
OG0010257	XP_020869426.1	g49730, g31251
OG0010258	XP_002892510.1	g49623
OG0010259	XP_002889751.1	g31182
OG0010260	XP_002889734.1	g31161
OG0010261	XP_002889728.2	g27059
OG0010262	XP_020868210.1	g31139
OG0010263	XP_020868455.1	g49574
OG0010264	XP_002889618.1	g31025
OG0010265	XP_002892343.1	g31001
OG0010266	XP_002880347.1	g43231
OG0010267	XP_020870211.1	g30952
OG0010268	XP_020868615.1	g49499
OG0010269	XP_020869859.1	g30930, g49496
OG0010270	XP_002892274.1	g30916, g49488
OG0010271	XP_020870781.1	g30915
OG0010272	XP_020867338.1	g30900
OG0010273	XP_002889524.1	g30902
OG0010274	XP_002892221.1	g30873
OG0010275	XP_002892211.1	g30867
OG0010276	XP_020869564.1	g49440
OG0010277	XP_020869466.1, XP_002894569.2	g49437
OG0010278	XP_020868681.1	g26918
OG0010279	XP_020869385.1	g30840
OG0010280	XP_002892182.1	g49432
OG0010281	XP_020870308.1	g30815
OG0010282	XP_020870572.1	g30803
OG0010283	XP_002889412.1	g30780
OG0010284	XP_002889402.2	g49368
OG0010285	XP_020869936.1	g49376
OG0010286	XP_002892064.1	g49322
OG0010287	XP_020877432.1	g29328
OG0010288	XP_020876217.1	g29315
OG0010289	XP_020877101.1	g5169
OG0010290	XP_020876608.1	g29239
OG0010291	XP_002873724.1	g29245
OG0010292	XP_002873780.1	g5043, g45734
OG0010293	XP_020876803.1	g45738
OG0010294	XP_020878203.1	g5028
OG0010295	XP_002873790.1	g5021
OG0010296	XP_020878885.1	g4999
OG0010297	XP_002873820.2	g29143
OG0010298	XP_002873841.1	g4985
OG0010299	XP_020887017.1	g12616
OG0010300	XP_020878955.1	g41475
OG0010301	XP_020876338.1	g4896, g29081
OG0010302	XP_002873939.1	g29101
OG0010303	XP_002869215.1	g23187
OG0010304	XP_020876859.1	g4715
